name,prompt,negative_prompt
No Style,,
||| STYLE ,,
"Art genre| Neo-plasticism","neoplasticism style {prompt} . geometric, primary colors, black and white, abstract","organic, muted colors, colorful, realistic",""
"Art genre| Hard edge","hard-edge style {prompt} . geometric, flat colors, precision, detailed","organic, gradient colors, imprecise, low detail",""
"Art genre| Automatism","automatism style {prompt} . unconscious, spontaneous, abstract, detailed","conscious, planned, realistic, low detail",""
"Art genre| Splash color","tachisme style {prompt} . gestural, abstract, spontaneous, detailed","controlled, realistic, planned, low detail",""
"Art genre| Lyrical abstraction","lyrical abstraction style {prompt} . emotional, non-figurative, expressive, detailed","unemotional, figurative, restrained, low detail",""
"Art genre| Color gamut painting","color field style {prompt} . flat, large fields of color, minimal, detailed","textured, small patches of color, maximal, low detail",""
"Art genre| Integrationism","synthetism style {prompt} . simplified, symbolic, bright colors, detailed","complex, literal, muted colors, low detail",""
"Art genre| Separatism","cloisonnism style {prompt} . bold outlines, flat colors, decorative, detailed","soft outlines, gradient colors, functional, low detail",""
"Art genre| Flattening art","assemblage style {prompt} . three-dimensional, found objects, eclectic, detailed","two-dimensional, traditional materials, uniform, low detail",""
"Art genre| Vorticism","vorticism style {prompt} . geometric, abstract, dynamic, detailed","organic, realistic, static, low detail",""
"Art genre| Light effect","op art style {prompt} . optical illusions, geometric, black and white, detailed","no illusions, organic, colorful, low detail",""
"Art genre| Pointillism","divisionism style {prompt} . color theory, dot technique, vibrant, detailed","black and white, smooth technique, muted, low detail",""
"Art genre| Activity art","kinetic art style {prompt} . movement, dynamic, interactive, detailed","static, static, non-interactive, low detail",""
"Art genre| Orphism","orphism style {prompt} . pure color, abstract, musical, detailed","mixed color, realistic, non-musical, low detail",""
"Art genre| Letters Style","letterism style {prompt} . letters, typographic, abstract, detailed","images, non-typographic, realistic, low detail",""
"Art genre| Situationism","situationalist style {prompt} . political, collage, detournement, detailed","apolitical, single medium, straightforward, low detail",""
"Art genre| Sound art","sound art style {prompt} . auditory, abstract, non-visual, detailed","visual, realistic, silent, low detail",""
"Art genre| Earth art","land art style {prompt} . natural materials, outdoor, environmental, detailed","synthetic materials, indoor, non-environmental, low detail",""
"Art genre| Realistic graffiti","photorealistic graffiti style {prompt} . urban, street art, lifelike, detailed","rural, gallery art, abstract, low detail",""
"Art genre| Ultra-modern","hypermodern style {prompt} . postmodern, technology focused, sleek, detailed","premodern, nature focused, rustic, low detail",""
"Art genre| Virtual reality","virtual realism style {prompt} . digital, lifelike, immersive, detailed","analog, abstract, non-immersive, low detail",""
"Art genre| Structure film","structural film style {prompt} . experimental, non-narrative, texture, detailed","traditional, narrative, smooth, low detail",""
"Art genre| Process art","process art style {prompt} . creation focused, ephemeral, documentation, detailed","result focused, permanent, no documentation, low detail",""
"Art genre| Light and space","light and space style {prompt} . perceptual phenomena, immersive, minimal, detailed","solid objects, non-immersive, maximal, low detail",""
"Art genre| Post-Internet era","post-internet style {prompt} . digital culture, technology, online, detailed","pre-internet, nature, offline, low detail",""
"Art genre| Biological art","bio-art style {prompt} . living organisms, ethical, natural, detailed","inorganic, unethical, synthetic, low detail",""
||| CULTURE ,,
"Style | Celtic","Celtic style {prompt} . geometric patterns, intricate knots, medieval, highly detailed","random, simplistic, modern, undetailed",""
"Style | Native American","Native American style {prompt} . traditional patterns, tribal, cultural symbols, highly detailed","modern, non-tribal, abstract, undetailed",""
"Style | Indigenous Australia","Aboriginal style {prompt} . Australian indigenous, dot painting, storytelling, highly detailed","non-Australian, line drawing, non-narrative, undetailed",""
"Style | Egyptian","Egyptian style {prompt} . hieroglyphs, gods and goddesses, Pharaohs, highly detailed","non-Egyptian, text-free, secular, undetailed",""
"Style | Mayan","Mayan style {prompt} . glyphs, ancient civilization, detailed carvings, highly detailed","modern, non-Mayan, simplistic, undetailed",""
"Style | Mughal","Mughal style {prompt} . Indian and Persian influence, miniature paintings, highly detailed","non-Indian, non-Persian, large-scale, undetailed",""
"Style | Roma","Roma {prompt} . Drama, Mexico City, 1970s, highly detailed","action, New York City, modern day, undetailed",""
"Style | Pre-Raphaelite","Pre-Raphaelite style {prompt} . romantic, vivid color, medieval subjects, highly detailed","realistic, muted color, modern subjects, undetailed",""
"Style | Dada","dadaist version of {prompt} . anti-art, absurd, random, satirical, mixed media, collage,traditional","sensible"
"Style | Expressionism","Expressionist style {prompt} . emotional, distorted, individual perspective, highly detailed","unemotional, realistic, collective perspective, undetailed",""
"Style | Socialist Realist","Socialist Realist style {prompt} . idealized, political, proletarian, highly detailed","realistic, apolitical, bourgeois, undetailed",""
"Style | Symbolism","Symbolist style {prompt} . mythical, dreamy, spiritual, highly detailed","realistic, practical, secular, undetailed",""
"Style | Pre-Columbian","Pre-Columbian style {prompt} . ancient Americas, native, cultural, highly detailed","modern, non-American, abstract, undetailed",""
"Style | Art Nouveau","art nouveau style {prompt} . elegant, ornate, flowing lines, detailed, decorative,simple","modern"
"Style | Precision","Precisionist style {prompt} . industrial, crisp, geometric, highly detailed","organic, blurry, round, undetailed",""
"Style | Neoclassicism","Neoclassical style {prompt} . ancient Rome and Greece, rational, heroic, highly detailed","modern, emotional, ordinary, undetailed",""
"Style | Persian","Persian Miniature style {prompt} . Middle Eastern, intricate, storytelling, highly detailed","Western, simple, non-narrative, undetailed",""
"Style | Edo","Edo style {prompt} . Japanese, woodblock prints, floating world, highly detailed","non-Japanese, oil painting, real world, undetailed",""
"Style | Tribal","Tribal style {prompt} . African, indigenous, symbolic, highly detailed","non-African, mainstream, abstract, undetailed",""
"Style | Tibet","Tibetan Thangka style {prompt} . spiritual, Buddhist, meditation, highly detailed","secular, non-Buddhist, disturbing, undetailed",""
"Style | Greek Classical","Greek Classical style {prompt} . ancient, mythology, balanced, highly detailed","modern, everyday life, unbalanced, undetailed",""
"Style | African","African style {prompt} . tribal, symbolic, cultural, highly detailed","non-African, abstract, non-cultural, undetailed",""
"Style | Russian Iconography","Russian Iconography style {prompt} . religious, orthodox, gold, highly detailed","secular, non-orthodox, silver, undetailed",""
"Style | Nordic","Nordic style {prompt} . Scandinavian, minimal, nature, highly detailed","non-Scandinavian, maximal, urban, undetailed",""
"Style | Inuit","Inuit style {prompt} . Arctic, native, animal themes, highly detailed","tropical, non-native, human themes, undetailed",""
"Style | Maori","Maori style {prompt} . New Zealand, tribal, spiritual, highly detailed","non-New Zealand, non-tribal, secular, undetailed",""
"Style | Iznik","Iznik style {prompt} . Turkish, ceramic, floral, highly detailed","non-Turkish, canvas, geometric, undetailed",""
"Style | Ottoman","Ottoman style {prompt} . Islamic, calligraphy, miniatures, highly detailed","non-Islamic, typography, large-scale, undetailed",""
"Style | Hanami","Hanami style {prompt} . Japanese, cherry blossoms,spring, highly detailed","non-Japanese, winter, abstract, undetailed",""
"Style | Mandala","Mandala style {prompt} . spiritual, geometric, symmetrical, highly detailed","secular, organic, asymmetrical, undetailed",""
"Style | Aztec","Aztec style {prompt} . ancient Mexico, symbolic, cultural, highly detailed","modern, abstract, non-cultural, undetailed",""
"Style | Ink","ink wash painting of {prompt} . monochromatic, loose, fluid, expressive, delicate,colorful","tight"
"Style | Haida","Haida style {prompt} . Native American, form line, nature, highly detailed","non-Native American, abstract, urban, undetailed",""
"Style | Moorish","Moorish style {prompt} . Islamic, geometric, Andalusian, highly detailed","non-Islamic, organic, non-Andalusian, undetailed",""
"Style | Victorian","Victorian style {prompt} . 19th century, ornate, romantic, highly detailed","21st century, minimal, unemotional, undetailed",""
"Style | American Pueblo","Pueblo style {prompt} . Native American, traditional, pottery, highly detailed","non-Native American, modern, photography, undetailed",""
"Style | Cloisonne","Cloisonné style {prompt} . metalwork, enamel, intricate, highly detailed","woodwork, paint, simple, undetailed",""
"Style | Russian Khokhloma","Khokhloma style {prompt} . Russian, folk art, floral, highly detailed","non-Russian, fine art, geometric, undetailed",""
"Style | Bidmaiya","Biedermeier style {prompt} . 19th century, domestic, unpretentious, highly detailed","21st century, public, pretentious, undetailed",""
"Style | Goryeo","Goryeo style {prompt} . Korean, celadon, inlay, highly detailed","non-Korean, terra cotta, relief, undetailed",""
"Style | Chinese","Han style {prompt} . Chinese, ancient, stone relief, highly detailed","non-Chinese, modern, oil painting, undetailed",""
"Style | Ancient Greece","Hellenistic style {prompt} . ancient Greek, dynamic, emotional, highly detailed","modern, static, unemotional, undetailed",""
"Style | Tang","Tang style {prompt} . Chinese, ancient, sculpture, highly detailed","non-Chinese, modern, photography, undetailed",""
"Style | Ming","Ming style {prompt} . Chinese, elegant, pottery, highly detailed","non-Chinese, rustic, painting, undetailed",""
"Style | North Korea","Joseon style {prompt} . Korean, Confucian, painting, highly detailed","non-Korean, Taoist, sculpture, undetailed",""
"Style | Indian Gupta","Gupta style {prompt} . Indian, ancient, sculpture, highly detailed","non-Indian, modern, painting, undetailed",""
"Style | Palava Dynasty","Pallava style {prompt} . Indian, Dravidian architecture, sculpture, highly detailed","non-Indian, Mughal architecture, painting, undetailed",""
"Style | Chola","Chola style {prompt} . Indian, bronze, dancing Shiva, highly detailed","non-Indian, marble, sitting Buddha, undetailed",""
"Style | Minos, Crete","Minoan style {prompt} . ancient Crete, frescoes, sea life, highly detailed","modern, oil painting, land animals, undetailed",""
"Style | Mycenae, Ancient Greece","Mycenaean style {prompt} . ancient Greece, gold, death mask, highly detailed","modern, bronze, life mask, undetailed",""
"Style | Ndebele, Africa","Ndebele style {prompt} . African, geometric, house painting, highly detailed","non-African, organic, canvas painting, undetailed",""
"Style | African Saen tribe","San style {prompt} . African, rock art, animal figures, highly detailed","non-African, digital art, human figures, undetailed",""
"Style | Batik","batik style {prompt} . dyed, vibrant, patterned, textile, decorative,plain","unpatterned"
"Style | Assyrian","Assyrian style {prompt} . ancient Mesopotamia, relief, war scenes, highly detailed","modern, oil painting, peaceful scenes, undetailed",""
"Style | Thrace","Thracian style {prompt} . ancient Balkans, gold, ritual objects, highly detailed","modern, wood, everyday objects, undetailed",""
"Style | Etruscan","Etruscan style {prompt} . ancient Italy, bronze, mythological scenes, highly detailed","modern, steel, realistic scenes, undetailed",""
"Style | Sumerian","Sumerian style {prompt} . ancient Mesopotamia, cuneiform, clay tablets, highly detailed","modern, Latin script, parchment scrolls, undetailed",""
"Style | Babylon","Babylonian style {prompt} . ancient Mesopotamia, law codes, stone steles, highly detailed","modern, lawless, paper books, undetailed",""
"Style | Norway","Norse style {prompt} . Viking, runic, wood carving, highly detailed","non-Viking, Latin script, metalwork, undetailed",""
"Style | Olmec","Olmec style {prompt} . ancient Mexico, colossal heads, basalt, highly detailed","modern, miniature hands, marble, undetailed",""
"Style | Toltec","Toltec style {prompt} . ancient Mexico, monumental architecture, relief, highly detailed","modern, small-scale models, oil painting, undetailed",""
"Style | Peru Sicily","Sicán style {prompt} . ancient Peru, gold masks, funerary objects, highly detailed","modern, wood masks, everyday objects, undetailed",""
"Style | Peruvian Nazca","Nazca style {prompt} . ancient Peru, geoglyphs, desert, highly detailed","modern, graffiti, urban, undetailed",""
"Style | Peruvian Inca","Inca style {prompt} . ancient Peru, stonework, terraces, highly detailed","modern, woodwork, flat plains, undetailed",""
"Style | Zapotec","Zapotec style {prompt} . ancient Mexico, urns, jaguars, highly detailed","modern, vases, dogs, undetailed",""
"Style | Mexican Mistek","Mixtec style {prompt} . ancient Mexico, codices, turquoise, highly detailed","modern, novels, gold, undetailed",""
"Style | Medieval German Ottoman","Ottonian style {prompt} . medieval Germany, religious art, manuscripts, highly detailed","modern, secular art, newspapers, undetailed",""
"Style | Medieval French Merovingian","Merovingian style {prompt} . medieval France, jewelry, garnet cloisonné, highly detailed","modern, clothing, sapphire pavé, undetailed",""
"Style | Medieval Europe Carolingian","Carolingian style {prompt} . medieval Europe, illuminatedmanuscripts, luxury, highly detailed","modern, paperback books, simplicity, undetailed",""
"Style | Otomi, Mexico","Otomi style {prompt} . Mexican, textile, embroidery, highly detailed","non-Mexican, metalwork, hammering, undetailed",""
"Style | Indian yarn painting","Huichol style {prompt} . Mexican, yarn painting, spiritual, highly detailed","non-Mexican, oil painting, secular, undetailed",""
"Style | Native Japanese Ainu","Ainu style {prompt} . Japanese indigenous, wood carving, bear worship, highly detailed","non-Japanese, stone carving, dragon worship, undetailed",""
"Style | New Zealand Maori","Maori style {prompt} . New Zealand, tattoo, spiritual, highly detailed","non-New Zealand, body paint, secular, undetailed",""
"Style | Inuit","Inuit style {prompt} . Arctic, stone carving, animal figures, highly detailed","tropical, wood carving, human figures, undetailed",""
"Style | Saami","Saami style {prompt} . Nordic indigenous, duodji (craft), reindeer, highly detailed","non-Nordic, factory-made, cow, undetailed",""
"Style | Native American Ojibwe","Ojibwe style {prompt} . Native American, birch bark, canoes, highly detailed","non-Native American, pine bark, rafts, undetailed",""
"Style | Native American Tlingit","Tlingit style {prompt} . Native American, totem poles, spiritual, highly detailed","non-Native American, street signs, secular, undetailed",""
"Style | Native American Navajo","Navajo style {prompt} . Native American, textile, rug weaving, highly detailed","non-Native American, metalwork, jewelry making, undetailed",""
"Style | Native American Apache","Apache style {prompt} . Native American, basketry, coiled, highly detailed","non-Native American, pottery, thrown, undetailed",""
"Style | Native American Zuni","Zuni style {prompt} . Native American, jewelry, silver, highly detailed","non-Native American, clothing, cotton, undetailed",""
"Style | Native American Hopi","Hopi style {prompt} . Native American, kachina dolls, spiritual, highly detailed","non-Native American, action figures, secular, undetailed",""
"Style | Native American Siamese","Sioux style {prompt} . Native American, quillwork, porcupine, highly detailed","non-Native American, embroidery, silk, undetailed",""
"Style | Native American Lakota","Lakota style {prompt} . Native American, beadwork, clothing, highly detailed","non-Native American, sequin work, banners, undetailed",""
"Style | Native American Yupik","Yupik style {prompt} . Native American, mask, ceremonial, highly detailed","non-Native American, mask, recreational, undetailed",""
"Style | Native American Cherokee","Cherokee style {prompt} . Native American, pottery, stamped, highly detailed","non-Native American, pottery, painted, undetailed",""
"Style | Mohawk","Mohawk style {prompt} . Native American, sweetgrass, basketry, highly detailed","non-Native American, bamboo, basketry, undetailed",""
"Style | Cree","Cree style {prompt} . Native American, hide, clothing, highly detailed","non-Native American, synthetic material, clothing, undetailed",""
"Style | Acoma","Acoma style {prompt} . Native American, pottery, sky city, highly detailed","non-Native American, pottery, earth city, undetailed",""
"Style | Laguna","Laguna style {prompt} . Native American, pottery, polychrome, highly detailed","non-Native American, pottery, monochrome, undetailed",""
"Style | Seminole","Seminole style {prompt} . Native American, patchwork, clothing, highly detailed","non-Native American, knitting, clothing, undetailed",""
"Style | Osage","Osage style {prompt} . Native American, ribbon work, floral, highly detailed","non-Native American, beadwork, geometric, undetailed",""
"Style | Anasazi","Anasazi style {prompt} . Native American, pottery, black-on-white, highly detailed","non-Native American, pottery, color-on-color, undetailed",""
"Style | Mimbres","Mimbres style {prompt} . Native American, pottery, figurative, highly detailed","non-Native American, pottery, abstract, undetailed",""
"Style | Pomo","Pomo style {prompt} . Native American, basketry, feathers, highly detailed","non-Native American, basketry, beads, undetailed",""
"Style | Hohokam","Hohokam style {prompt} . Native American, pottery, red-on-buff, highly detailed","non-Native American, pottery, blue-on-cream, undetailed",""
"Style | Mississippian","Mississippian style {prompt} . Native American, stone carving, ceremonial, highly detailed","non-Native American, wood carving, everyday, undetailed",""
"Style | Fremont","Fremont style {prompt} . Native American, petroglyphs, rock art, highly detailed","non-Native American, graffiti, wall art, undetailed",""
"Style | Mogollon","Mogollon style {prompt} . Native American, pottery, geometric, highly detailed","non-Native American, pottery, organic, undetailed",""
"Style | Salado","Salado style {prompt} . Native American, pottery, polychrome, highly detailed","non-Native American, pottery, duochrome, undetailed",""
"Style | Zulu","Zulu style {prompt} . African, basketry, coiled, highly detailed","non-African, pottery, thrown, undetailed",""
"Style | Maasai","Maasai style {prompt} . African, beadwork, jewelry, highly detailed","non-African, macramé, wall hanging, undetailed",""
"Style | Ndebele","Ndebele style {prompt} . African, mural art, homes, highly detailed","non-African, canvas art, studios, undetailed",""
"Style | Kuba","Kuba style {prompt} . African, textile, raffia, highly detailed","non-African, metalwork, steel, undetailed",""
"Style | Yoruba","Yoruba style {prompt} . African, sculpture, spiritual, highly detailed","non-African, photography, secular, undetailed",""
"Style | Akan","Akan style {prompt} . African, gold weights, symbolic, highly detailed","non-African, silver weights, literal, undetailed",""
"Style | Berber","Berber style {prompt} . North African, jewelry, silver, highly detailed","non-North African, clothing, cotton, undetailed",""
"Style | Dogon","Dogon style {prompt} . African, wood carving, spiritual, highly detailed","non-African, stone carving, secular, undetailed",""
"Style | Fang","Fang style {prompt} . African, mask, ceremonial, highly detailed","non-African, mask, recreational, undetailed",""
"Style | Baga","Baga style {prompt} . African, mask, spiritual, highly detailed","non-African, mask, secular, undetailed",""
||| MOVIE TIPS ,,
"Movie | Blade Runner","Blade Runner {prompt} . Cyberpunk, neon-lit, rainy, dystopian, noir, cinematic, highly detailed","bright, sunny, utopian, cheerful, undetailed",""
"Movie | Star Wars","Star Wars {prompt} . Space opera, galaxy far, far away, epic, iconic, cinematic, highly detailed","earthly, small scale, uniconic, undetailed",""
"Movie | Lord of the Rings","Lord of the Rings {prompt} . Epic fantasy, Middle-earth, vast landscapes, highly detailed","science fiction, cityscape, undetailed",""
"Movie | Matrix","Matrix {prompt} . Cyberpunk, green tint, reality-bending, cinematic, highly detailed","rustic, brown tint, reality-based, undetailed",""
"Movie | Indiana Jones","Indiana Jones {prompt} . Adventure, archaeology, exotic locations, cinematic, highly detailed","domestic, library, unadventurous, undetailed",""
"Movie | Mad Max","Mad Max {prompt} . Post-apocalyptic, desert landscapes, dystopian, cinematic, highly detailed","utopian, lush landscapes, pre-apocalyptic, undetailed",""
"Movie | 2001 A Space Odyssey | A Space Odyssey","2001 | A Space Odyssey {prompt} . Sci-fi, space exploration, monolith, cinematic, highly detailed","fantasy, earth exploration, monochrome, undetailed",""
"Movie | Alien","Alien {prompt} . Sci-fi horror, space, xenomorphs, dark, highly detailed","comedy, bright, undetailed",""
"Movie | Avatar","Avatar {prompt} . Sci-fi, Pandora, bioluminescent, 3D, highly detailed","earthly, non-bioluminescent, 2D, undetailed",""
"Movie | Pulp Fiction","Pulp Fiction {prompt} . Crime, non-linear narrative, 90s, highly detailed","linear narrative, 2000s, undetailed",""
"Movie | Kill Bill","Kill Bill {prompt} . Martial arts, vengeance, yellow jumpsuit, cinematic, highly detailed","peaceful, pink jumpsuit, undetailed",""
"Movie | Inception","Inception {prompt} . Sci-fi, dream manipulation, heist, highly detailed","romantic comedy, reality, gift-giving, undetailed",""
"Movie | Fight Club","Fight Club {prompt} . Dark, gritty, psychological drama, highly detailed","light, glossy, undramatic, undetailed",""
"Movie | Harry Potter","Harry Potter {prompt} . Fantasy, Hogwarts, wizardry, highly detailed","science fiction, non-magical, undetailed",""
"Movie | Marvel Cinematic Universe","Marvel Cinematic Universe {prompt} . Superheroes, epic battles, colorful, highly detailed","ordinary people, small conflicts, monochrome, undetailed",""
"Movie | DC Extended Universe","DC Extended Universe {prompt} . Superheroes, grim, darker tones, highly detailed","ordinary people, cheerful, brighter tones, undetailed",""
"Movie | Game of Thrones","Game of Thrones {prompt} . Fantasy, Westeros, dragons, highly detailed","science fiction, no dragons, undetailed",""
"Movie | Twilight","Twilight {prompt} . Romantic fantasy, vampires, Pacific Northwest, highly detailed","non-romantic, zombies, desert, undetailed",""
"Movie | Transformers","Transformers {prompt} . Sci-fi, giant robots, explosions, highly detailed","fantasy, small creatures, calm, undetailed",""
"Movie | The Hunger Games","The Hunger Games {prompt} . Dystopian, survival, rebellion, highly detailed","utopian, abundance, conformity, undetailed",""
"Movie | Pirates of the Caribbean","Pirates of the Caribbean {prompt} . Adventure, pirates, supernatural, highly detailed","domestic, non-pirates, realistic, undetailed",""
"Movie | Jurassic Park","Jurassic Park {prompt} . Adventure, dinosaurs, Isla Nublar, highly detailed","undramatic, no dinosaurs, mainland, undetailed",""
"Movie | The Shining","The Shining {prompt} . Horror, haunted hotel, psychological thriller, highly detailed","comedy, non-haunted hotel, undetailed",""
"Movie | The Godfather","The Godfather {prompt} . Crime, mafia, 1940s-1950s, highly detailed","law-abiding, 2000s, undetailed",""
"Movie | The Dark Knight","The Dark Knight {prompt} . Superhero, gritty, Batman, Joker, highly detailed","light-hearted, Superman, undetailed",""
"Movie | Casablanca","Casablanca {prompt} . Drama, romance, WWII, highly detailed","action, non-romantic, modern day, undetailed",""
"Movie | Jaws","Jaws {prompt} . Thriller, shark, Amity Island, highly detailed","comedy, no shark, mainland, undetailed",""
"Movie | The Wizard of Oz","The Wizard of Oz {prompt} . Fantasy, musical, Technicolor, Oz, highly detailed","realistic, non-musical, monochrome, Kansas, undetailed",""
"Movie | E.T.Alien","E.T. {prompt} . Sci-fi, family, suburban, highly detailed","fantasy, non-family, urban, undetailed",""
"Movie | Ghostbusters","Ghostbusters {prompt} . Comedy, supernatural, New York City, highly detailed","horror, natural, rural, undetailed",""
"Movie | Back to the Future","Back to the Future {prompt} . Sci-fi, time travel, DeLorean, highly detailed","fantasy, time stationary, non-vehicle, undetailed",""
"Movie | Toy Story","Toy Story {prompt} . Animated, toys come to life, friendship, highly detailed","live-action, inanimate toys, rivalry, undetailed",""
"Movie | The Lion King","The Lion King {prompt} . Animated, animal kingdom, African savannah, highly detailed","live-action, human kingdom, urban, undetailed",""
"Movie | Finding Nemo","Finding Nemo {prompt} . Animated, ocean adventure, Great Barrier Reef, highly detailed","live-action, land adventure, desert, undetailed",""
"Movie | Shrek","Shrek {prompt} . Animated, fairytale, swamp, highly detailed","live-action, realistic, city, undetailed",""
"Movie | The Little Mermaid","The Little Mermaid {prompt} . Animated, undersea, mermaids, highly detailed","live-action, land, humans, undetailed",""
"Movie | Aladdin","Aladdin {prompt} . Animated, Arabian Nights, magic carpet, highly detailed","live-action, modern day, ordinary carpet, undetailed",""
"Movie | Beauty and the Beast","Beauty and the Beast {prompt} . Animated, fairytale, enchanted castle, highly detailed","live-action, realistic, ordinary house, undetailed",""
"Movie | Cinderella","Cinderella {prompt} . Animated, fairytale, magical transformation, highly detailed","live-action, realistic, ordinary transformation, undetailed",""
"Movie | Sleeping Beauty","Sleeping Beauty {prompt} . Animated, fairytale, spinning wheel, highly detailed","live-action"
"Movie | Snow White","Snow White {prompt} . Animated, fairytale, seven dwarfs, highly detailed","live-action, realistic, seven giants, undetailed",""
"Movie | Mulan","Mulan {prompt} . Animated, historical, Chinese warfare, highly detailed","live-action, futuristic, space warfare, undetailed",""
"Movie | Pocahontas","Pocahontas {prompt} . Animated, historical, Native American, highly detailed","live-action, modern, urban American, undetailed",""
"Movie | The Nightmare Before Christmas","The Nightmare Before Christmas {prompt} . Stop-motion, Halloween Town, Christmas Town, highly detailed","live-action, Easter Town, undetailed",""
"Movie | Frozen","Frozen {prompt} . Animated, fairytale, ice magic, highly detailed","live-action, realistic, fire magic, undetailed",""
"Movie | Moana","Moana {prompt} . Animated, Polynesian, ocean adventure, highly detailed","live-action, Nordic, mountain adventure, undetailed",""
"Movie | Tangled","Tangled {prompt} . Animated, fairytale, magic hair, highly detailed","live-action, realistic, ordinary hair, undetailed",""
"Movie | Zootopia","Zootopia {prompt} . Animated, anthropomorphic animals, urban, highly detailed","live-action, humans, rural, undetailed",""
"Movie | Coco","Coco {prompt} . Animated, Dia de los Muertos, Mexican culture, highly detailed","live-action, Halloween, American culture, undetailed",""
"Movie | Brave","Brave {prompt} . Animated, Scottish highlands, archery, highly detailed","live-action, tropical island, surfing, undetailed",""
"Movie | Inside Out","Inside Out {prompt} . Animated, emotions, abstract, highly detailed","live-action, logical thinking, realistic, undetailed",""
"Movie | The Incredibles","The Incredibles {prompt} . Animated, superhero, family, highly detailed","live-action, villain, solitary, undetailed",""
"Movie | Up","Up {prompt} . Animated, adventure, flying house, highly detailed","live-action, everyday life, stationary house, undetailed",""
"Movie | Wall-E","Wall-E {prompt} . Animated, post-apocalyptic, robots, highly detailed","live-action, pre-apocalyptic, humans, undetailed",""
"Movie | Ratatouille","Ratatouille {prompt} . Animated, culinary, Paris, highly detailed","live-action, non-culinary, New York, undetailed",""
"Movie | Monsters Inc.","Monsters Inc. {prompt} . Animated, monsters, scare factory, highly detailed","live-action, humans, laughter factory, undetailed",""
"Movie | Cars","Cars {prompt} . Animated, anthropomorphic cars, racing, highly detailed","live-action, humans, walking, undetailed",""
"Movie | A Bug's Life","A Bug's Life {prompt} . Animated, insects, ant colony, highly detailed","live-action, mammals, human society, undetailed",""
"Movie | James Bond 007","James Bond {prompt} . Spy, action, globe-trotting, highly detailed","romantic comedy, peace, domestic, undetailed",""
"Movie | Fast and Furious","Fast and Furious {prompt} . Action, car chases, family, highly detailed","romantic comedy, pedestrian chases, solitary, undetailed",""
"Movie | Mission Impossible","Mission Impossible {prompt} . Action, spy, impossible stunts, highly detailed","romantic comedy, everyday person, possible stunts, undetailed",""
"Movie | Jurassic World","Jurassic World {prompt} . Adventure, dinosaurs, theme park, highly detailed","romantic comedy, no dinosaurs, city park, undetailed",""
"Movie | Jurassic World","Jurassic World {prompt} . Animated, comedy, minions, highly detailed","live-action, drama, no minions, undetailed",""
"Movie | Interstellar","Interstellar {prompt} . Sci-fi, space travel, wormholes, highly detailed","romantic comedy, earth travel, roads, undetailed",""
"Movie | The Grinch","The Grinch {prompt} . Animated, Christmas, Whoville, highly detailed","live-action, summer, city, undetailed",""
"Movie | Avengers | Endgame","Avengers | Endgame {prompt} . Superhero, epic battle, time travel, highly detailed","romantic comedy, small conflict, present time, undetailed",""
"Movie | Wonder Woman","Wonder Woman {prompt} . Superhero, Amazonian, World War I, highly detailed","romantic comedy, non-Amazonian, modern day, undetailed",""
"Movie | The Iron Giant","The Iron Giant {prompt} . Animated, robot, 1950s, highly detailed","live-action, human, modern day, undetailed",""
"Movie | Godzilla","Godzilla {prompt} . Monster, destruction, cityscape, highly detailed","romantic comedy, creation, countryside, undetailed",""
"Movie | King Kong","King Kong {prompt} . Monster, island, skyscraper, highly detailed","romantic comedy, mainland, low-rise, undetailed",""
"Movie | The Grand Budapest Hotel","The Grand Budapest Hotel {prompt} . Comedy, hotel, pastel colors, highly detailed","action, wilderness, dark colors, undetailed",""
"Movie | Inside Llewyn Davis","Inside Llewyn Davis {prompt} . Drama, folk music, 1960s, highly detailed","action, pop music, modern day, undetailed",""
"Movie | Drive","Drive {prompt} . Action, neon, 1980s aesthetic, highly detailed","romantic comedy, daylight, modern aesthetic, undetailed",""
"Movie | The Neon Demon","The Neon Demon {prompt} . Horror, fashion, Los Angeles, highly detailed","romantic comedy, construction, New York, undetailed",""
"Movie | 它It Follows身后","It Follows {prompt} . Horror, supernatural, suburbia, highly detailed","romantic comedy, natural, city, undetailed",""
"Movie | Dunkirk","Dunkirk {prompt} . War, World War II, beach, highly detailed","romantic comedy, peace, city, undetailed",""
"Movie | Her","Her {prompt} . Romance, sci-fi, artificial intelligence, highly detailed","action, reality, human intelligence, undetailed",""
"Movie | The Revenant","The Revenant {prompt} . Drama, survival, wilderness, highly detailed","romantic comedy, luxury, city, undetailed",""
"Movie | Whiplash","Whiplash {prompt} . Drama, music, drumming, highly detailed","action, silence, no music, undetailed",""
"Movie | The Shape of Water","The Shape of Water {prompt} . Fantasy, romance, aquatic creature, highly detailed","action, hatred, terrestrial creature, undetailed",""
"Movie | A Ghost Story","A Ghost Story {prompt} . Drama, supernatural, ghost, highly detailed","romantic comedy, natural, human, undetailed",""
"Movie | The Florida Project","The Florida Project {prompt} . Drama, childhood, motel, highly detailed","action, adulthood, skyscraper, undetailed",""
"Movie | La La Land","La La Land {prompt} . Musical, romance, Los Angeles, highly detailed","action, hatred, New York, undetailed",""
"Movie | The Lobster","The Lobster {prompt}. Dark comedy,dystopian",""
"Movie | Ex Machina","Ex Machina {prompt} . Sci-fi, artificial intelligence, secluded mansion, highly detailed","romantic comedy, human intelligence, bustling city, undetailed",""
